Product ID,Language,Store,Name,Model,Description,Meta Title,Meta Description,Meta Keyword,Tag,Main Image,Barcode,SKU,UPC,EAN,JAN,ISBN,MPN,Location,Price,Tax Class ID,Tax Class,Quantity,Minimum Quantity,Subtract Stock,Stock Status ID,Stock Status,Shipping,SEO,Date Available,Length,Length Class ID,Length Class,Width,Height,Weight,Weight Class ID,Weight Class,Status,Sort Order,Manufacturer ID,Manufacturer,Category ids,Categories,Filters (Filter Group :: filter Value),Download,Related Products,Attributes (attribute_Group::attribute::text),Discount (Customer Group id::Quantity::Priority::Price::startdate::Enddate),Special (Customer_group_id::Priority::Price::startdate::Enddate),"Sub Images (image1,image2)",Reward,Viewed,Slug,The Largest Quantity Can Be Ordered,Cost Price,"Unlimited Quantity (1 => true , 0 => false)"
422,en,default,Al-Shara Special Coffee (Arabic Coffee),القهوة ,"<p>Coffee is prepared daily with supervision, in addition to special blends and no flavorings added<br></p>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1717506424_4.png,,422,,,,,,,4.5,0,,1,0,0,7,In Stock,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,3,الشرع,458,Omani and Specialty Coffee,,,"584, 672",,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1694100013_%D9%82%D9%87%D9%88%D8%A9_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1621863455_f9c94800-dc1c-453c-8a0c-d65279918302.jpg,0,2257,al-shara-special-coffee-arabic-coffee-,0,3,1
422,ar,default,قهوة الشرع الخاصة ( القهوة العربية ),القهوة ,<p>قهوة تحضر بشكل يومي مع الاشراف بالإضافة الى خلطات خاصة وعدم إضافة منكهات<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1717506424_4.png,,422,,,,,,,4.5,0,,1,0,0,7,متوفر,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,3,الشرع,458,القهوة العمانية والمختصة,,,"584, 672",,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1694100013_%D9%82%D9%87%D9%88%D8%A9_%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1621863455_f9c94800-dc1c-453c-8a0c-d65279918302.jpg,0,2257,قهوة-الشرع-الخاصة-القهوة-العربية-,0,3,1
423,en,default,Coffee At Customer's Request,423,"<p>Coffee prepared daily with supervision, with additions of cardamom and saffron, made by Al-Sharaa Company<br></p>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1621863549_0709d6d4-c25f-47b6-b662-5252934216a3.jpg,,423,,,,,,,0,0,,100,0,1,1,,1,,2021-06-19,0,0,,0,0,0,0,,0,1,2,No Brand,458,Omani and Specialty Coffee,,,,,,,,0,335,coffee-at-customer-s-request,0,0,0
423,ar,default,قهوة على طلب الزبون,423,<p>قهوة تحضر بشكل يومي مع الاشراف مع الإضافات الهيل والزعفران صنع شركة الشرع<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1621863549_0709d6d4-c25f-47b6-b662-5252934216a3.jpg,,423,,,,,,,0,0,,100,0,1,1,,1,,2021-06-19,0,0,,0,0,0,0,,0,1,2,No Brand,458,القهوة العمانية والمختصة,,,,,,,,0,335,قهوة-على-طلب-الزبون,0,0,0
425,en,default,Almonds with peel with a distinctive taste,425,"<pre class=""tw-data-text tw-text-large XcVN5d tw-ta"" data-placeholder=""الترجمة"" id=""tw-target-text"" dir=""ltr"" style=""unicode-bidi: isolate; font-size: 28px; line-height: 36px; border-width: initial; border-style: none; border-color: initial; padding: 2px 0px 2px 0.14em; position: relative; margin-top: -2px; margin-bottom: -2px; resize: none; font-family: inherit; overflow: hidden; width: 270px; white-space: pre-wrap;""><span class=""Y2IQFc"" lang=""en"" style=""font-size: 14px; background-color: rgb(255, 255, 0); font-family: ""Arial Black"";""><font color=""#000000"" style="""">Almonds with the peel have a much nicer taste than the ready-made almonds because they are kept inside the shell</font></span></pre>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622704099_WhatsApp_Image_2021-06-03_at_12.04.12_AM.jpeg,,425,,,,,,,3.5,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,2,No Brand,462,Nuts and Fillings,,,,,,,,0,1781,almonds-with-peel-with-a-distinctive-taste,0,3,1
425,ar,default,لوز مع القشر ذو الطعم المميز,425,<p>يتميز اللوز مع القشر بطعم اجمل بكثير من اللوز الجاهز بسب حفظه داخل القشرة</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622704099_WhatsApp_Image_2021-06-03_at_12.04.12_AM.jpeg,,425,,,,,,,3.5,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,2,No Brand,462,المكسرات والحشوات,,,,,,,,0,1781,لوز-مع-القشر-ذو-الطعم-المميز,0,3,1
426,en,default,Modern Milling Machine HR1500,426,"<pre class=""tw-data-text tw-text-large XcVN5d tw-ta"" data-placeholder=""الترجمة"" id=""tw-target-text"" dir=""ltr"" style=""unicode-bidi: isolate; font-size: 28px; line-height: 36px; background-color: rgb(248, 249, 250); border-width: initial; border-style: none; border-color: initial; padding: 2px 0px 2px 0.14em; position: relative; margin-top: -2px; margin-bottom: -2px; resize: none; font-family: inherit; overflow: hidden; width: 270px; white-space: pre-wrap; color: rgb(32, 33, 36);""><span class=""Y2IQFc"" lang=""en""><span style=""font-size: 12px;"">It</span><span style=""font-size: 12px;""> is characterized by high performance and its appropriate size to perform practical functions and ease of use</span></span><span style=""font-size: 10px;"">﻿</span><span style=""font-size: 9px;"">﻿</span></pre>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622779745_WhatsApp_Image_2021-06-03_at_9.02.58_PM_%281%29.jpeg,426,426,,,,,,,350,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,0,1,2,No Brand,105,Selling machinery,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780768_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%281%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780770_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%282%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780772_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%283%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780781_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%285%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780787_WhatsApp_Image_2021-06-03_at_9.24.41_PM.jpeg,0,577,modern-milling-machine-hr1500,0,150,1
426,ar,default,آلة الطحن العصرية HR1500,426,<p>تتميز بالاداء العالي وحجمها المناسب لاداء وظائف عملية وسهولة الاستخدام</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622779745_WhatsApp_Image_2021-06-03_at_9.02.58_PM_%281%29.jpeg,426,426,,,,,,,350,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,0,1,2,No Brand,105, بيع الالات ,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780768_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%281%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780770_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%282%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780772_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%283%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780781_WhatsApp_Image_2021-06-03_at_9.24.41_PM_%285%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622780787_WhatsApp_Image_2021-06-03_at_9.24.41_PM.jpeg,0,577,آلة-الطحن-العصرية-hr1500,0,150,1
427,en,default,Multipurpose milling machine,427,<p>You can grind multiple things for easy cleaning and high ability to grind all kinds of dry seeds and others<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622781599_WhatsApp_Image_2021-06-03_at_9.39.06_PM_%281%29.jpeg,427,427,,,,,,,110,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,0,1,2,No Brand,105,Selling machinery,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622781601_WhatsApp_Image_2021-06-03_at_9.39.06_PM_%282%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622781603_WhatsApp_Image_2021-06-03_at_9.39.06_PM.jpeg,0,629,multipurpose-milling-machine,0,50,1
427,ar,default,آلة الطحن متعددة الاستخدام,427,<p>تستطيع طحن اشياء متعددة لسهولة تنظيفها وقدرتها العالية لطحن جميع انواع البذور الجافة وغيرها </p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622781599_WhatsApp_Image_2021-06-03_at_9.39.06_PM_%281%29.jpeg,427,427,,,,,,,110,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,0,1,2,No Brand,105, بيع الالات ,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622781601_WhatsApp_Image_2021-06-03_at_9.39.06_PM_%282%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622781603_WhatsApp_Image_2021-06-03_at_9.39.06_PM.jpeg,0,629,آلة-الطحن-متعددة-الاستخدام,0,50,1
428,en,default,oil press machine,428,"Machine is made of 304 stainless steel. This balm machine is specially adapted to sesame seeds, walnuts processing, each time can squeeze 6-8 oil plants. One oil plants get into the oil extraction machine only need 6-10 minutes, one time expeller, fast speed, high quality oil.",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622782259_WhatsApp_Image_2021-06-03_at_9.48.45_PM_%281%29.jpeg,,428,,,,,,,120,0,,100,0,0,1,,1,,2021-06-19,0,0,,0,0,0,0,,0,1,2,No Brand,105,Selling machinery,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622782259_WhatsApp_Image_2021-06-03_at_9.48.45_PM_%282%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622782259_WhatsApp_Image_2021-06-03_at_9.48.45_PM.jpeg,0,568,oil-press-machine,0,60,1
428,ar,default,آلة عصر الزيوت,428,<p>آلة مصنوع من 304 الفولاذ المقاوم للصدأ. هذه بلسم آلة خصيصا التكيف مع بذور السمسم ، الجوز تجهيز ، كل مرة يمكن الضغط 6-8 النفط النباتات. من النفط النباتات الدخول في آلة استخراج النفط فقط بحاجة 6-10 دقائق ، مرة واحدة الطاردة ، بسرعة السرعة ، عالية جودة الزيت.<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622782259_WhatsApp_Image_2021-06-03_at_9.48.45_PM_%281%29.jpeg,,428,,,,,,,120,0,,100,0,0,1,,1,,2021-06-19,0,0,,0,0,0,0,,0,1,2,No Brand,105, بيع الالات ,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622782259_WhatsApp_Image_2021-06-03_at_9.48.45_PM_%282%29.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622782259_WhatsApp_Image_2021-06-03_at_9.48.45_PM.jpeg,0,568,آلة-عصر-الزيوت,0,60,1
429,en,default,Barbecue spices,429,<p>Gives a distinctive and unique taste to your table<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622784101_WhatsApp_Image_2021-06-03_at_10.18.36_PM.jpeg,,429,,,,,,,2,0,,100,0,0,1,,1,,2021-06-19,0,0,,0,0,0,0,,1,1,2,No Brand,460,Spices,,,809,,,,,0,1841,barbecue-spices,0,1.7,1
429,ar,default,بهارات الباربيكيا,429,<p>يعطي طعما مميز وفريدا من نوعه الى مائدتك<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622784101_WhatsApp_Image_2021-06-03_at_10.18.36_PM.jpeg,,429,,,,,,,2,0,,100,0,0,1,,1,,2021-06-19,0,0,,0,0,0,0,,1,1,2,No Brand,460,البهارات,,,809,,,,,0,1841,بهارات-الباربيكيا,0,1.7,1
430,en,default,Tandoori spices,430,<p>Gives a distinctive and unique taste to your table<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1690440887_%D8%AA%D9%86%D8%AF%D9%88%D8%B1%D9%8A.jpg,,430,,,,,,,2,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,2,No Brand,460,Spices,,,809,,,,,0,1960,tandoori-spices,0,1.8,1
430,ar,default,بهارات التندوري,430,<p>يعطي طعما مميز وفريدا من نوعه الى مائدتك<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1690440887_%D8%AA%D9%86%D8%AF%D9%88%D8%B1%D9%8A.jpg,,430,,,,,,,2,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,2,No Brand,460,البهارات,,,809,,,,,0,1960,بهارات-التندوري,0,1.8,1
431,en,default,salt substitute,431,<p>Gives a great taste to your favorite dining table<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695804389_WhatsApp_Image_2023-07-04_at_11.48.35_AM.jpeg,,431,,,,,,,2.5,0,,1,0,0,5,Out Of Stock,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,2,No Brand,460,Spices,,,,,,,,0,2580,salt-substitute,0,1,1
431,ar,default,بديل الماجي,431,<p>يعطي مذاقا رائعا لطاولت الطعام المفضلة<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1695804389_WhatsApp_Image_2023-07-04_at_11.48.35_AM.jpeg,,431,,,,,,,2.5,0,,1,0,0,5,غير متوفر,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,2,No Brand,460,البهارات,,,,,,,,0,2580,بديل-الماجي,0,1,1
432,en,default,pistachio butter,432,"<pre class=""tw-data-text tw-text-large XcVN5d tw-ta"" data-placeholder=""الترجمة"" id=""tw-target-text"" dir=""ltr"" style=""unicode-bidi: isolate; font-size: 28px; line-height: 36px; background-color: rgb(248, 249, 250); border-width: initial; border-style: none; border-color: initial; padding: 2px 0px 2px 0.14em; position: relative; margin-top: -2px; margin-bottom: -2px; resize: none; font-family: inherit; overflow: hidden; width: 270px; white-space: pre-wrap; color: rgb(32, 33, 36);""><span class=""Y2IQFc"" lang=""en"">We pledge not to add edge materials or sugary compounds</span></pre>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689689711_%D8%B2%D8%A8%D8%AF%D8%A9_%D8%A7%D9%84%D9%81%D8%B3%D8%AA%D9%82.jpeg,,432,,,,,,,2.5,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,2,No Brand,463,Tahini,,,"433, 434, 435, 459, 705",,,,,0,3816,pistachio-butter,0,1.5,1
432,ar,default,زبدة الفستق,432,<p>نتعهد بعدم اضافات مواد حافة او مركبات سكرية</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1689689711_%D8%B2%D8%A8%D8%AF%D8%A9_%D8%A7%D9%84%D9%81%D8%B3%D8%AA%D9%82.jpeg,,432,,,,,,,2.5,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,2,No Brand,463,الطحينة,,,"433, 434, 435, 459, 705",,,,,0,3816,زبدة-الفستق,0,1.5,1
433,en,default, Cream or butter of almond,433,"<pre class=""tw-data-text tw-text-large XcVN5d tw-ta"" data-placeholder=""الترجمة"" id=""tw-target-text"" dir=""ltr"" style=""unicode-bidi: isolate; font-size: 28px; line-height: 36px; background-color: rgb(248, 249, 250); border-width: initial; border-style: none; border-color: initial; padding: 2px 0px 2px 0.14em; position: relative; margin-top: -2px; margin-bottom: -2px; resize: none; font-family: inherit; overflow: hidden; width: 270px; white-space: pre-wrap; color: rgb(32, 33, 36);""><span class=""Y2IQFc"" lang=""en"">We pledge not to add edge materials or sugary compounds</span></pre>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622870398_WhatsApp_Image_2021-06-04_at_10.13.29_PM_%282%29.jpeg,,433,,,,,,,1.8,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,2,No Brand,463,Tahini,,,"432, 434, 435, 459, 705",,,,,0,1978,cream-or-butter-of-almond,0,1.5,1
433,ar,default,كريمه او زبدة اللوز,433,<p>نتعهد بعدم اضافات مواد حافة او مركبات سكرية<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622870398_WhatsApp_Image_2021-06-04_at_10.13.29_PM_%282%29.jpeg,,433,,,,,,,1.8,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,2,No Brand,463,الطحينة,,,"432, 434, 435, 459, 705",,,,,0,1978,كريمه-او-زبدة-اللوز,0,1.5,1
434,en,default,Cream or butter of walnuts,434,<p>We pledge not to add edge materials or sugary compounds<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1708436754_1622870692_WhatsApp_Image_2021-06-04_at_10.13.29_PM_%281%29.jpg,,434,,,,,,,1.8,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,0,1,2,No Brand,463,Tahini,,,"432, 433, 435, 459, 705",,,,,0,1331,cream-or-butter-of-walnuts,0,1.5,1
434,ar,default,كريمة او زبدة الجوز,434,<p>نتعهد بعدم اضافات مواد حافة او مركبات سكرية<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1708436754_1622870692_WhatsApp_Image_2021-06-04_at_10.13.29_PM_%281%29.jpg,,434,,,,,,,1.8,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,0,1,2,No Brand,463,الطحينة,,,"432, 433, 435, 459, 705",,,,,0,1331,كريمة-او-زبدة-الجوز,0,1.5,1
435,en,default,Cream or  butter of Peanuts,435,<p>We pledge not to add edge materials or sugary compounds<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1708432538_1697736859_%D8%B2%D8%A8%D8%AF%D8%A9_%D8%A7%D9%84%D9%81%D9%88%D9%84_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A_%281%29.jpg,,435,,,,,,,1.5,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,400,2,Gram,1,1,2,No Brand,463,Tahini,,,"432, 433, 434, 459, 705",,,,,0,2585,cream-or-butter-of-peanuts,0,1,1
435,ar,default, زبدة الفول السوداني ,435,<p>We pledge not to add edge materials or sugary compounds<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1708432538_1697736859_%D8%B2%D8%A8%D8%AF%D8%A9_%D8%A7%D9%84%D9%81%D9%88%D9%84_%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86%D9%8A_%281%29.jpg,,435,,,,,,,1.5,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,400,2,جرام,1,1,2,No Brand,463,الطحينة,,,"432, 433, 434, 459, 705",,,,,0,2585,زبدة-الفول-السوداني,0,1,1
436,en,default,Syrian olive oil 16 liters,436,"<pre class=""tw-data-text tw-text-large XcVN5d tw-ta"" data-placeholder=""الترجمة"" id=""tw-target-text"" dir=""ltr"" style=""unicode-bidi: isolate; font-size: 28px; line-height: 36px; background-color: rgb(248, 249, 250); border-width: initial; border-style: none; border-color: initial; padding: 2px 0px 2px 0.14em; position: relative; margin-top: -2px; margin-bottom: -2px; resize: none; font-family: inherit; overflow: hidden; width: 270px; white-space: pre-wrap; color: rgb(32, 33, 36);""><span class=""Y2IQFc"" lang=""en"" style=""font-size: 18px;"">Syrian oil rich in definition</span><span style=""font-size: 12px;"">﻿</span><span style=""font-size: 10px;"">﻿</span></pre>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1691239858_%D8%B2%D9%8A%D8%AA-%D8%A7%D9%84%D8%B2%D9%8A%D8%AA%D9%88%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A.jpg,,436,,,,,,,39,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,0,1,2,No Brand,423,Natural Oils and Herbs > olive oil,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881424_WhatsApp_Image_2021-06-05_at_1.23.03_AM.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881456_WhatsApp_Image_2021-06-05_at_1.23.03_AM.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881456_WhatsApp_Image_2021-06-05_at_1.23.03_AM_%282%29.jpeg,0,771,syrian-olive-oil-16-liters,0,24,1
436,ar,default,زيت الزيتون سوري 16 لتر,436,<p>زيت السوري الغني عن التعريف<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1691239858_%D8%B2%D9%8A%D8%AA-%D8%A7%D9%84%D8%B2%D9%8A%D8%AA%D9%88%D9%86-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A.jpg,,436,,,,,,,39,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,0,1,2,No Brand,423,الزيوت الطبيعية والاعشاب > زيت الزيتون,,,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881424_WhatsApp_Image_2021-06-05_at_1.23.03_AM.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881456_WhatsApp_Image_2021-06-05_at_1.23.03_AM.jpeg;https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881456_WhatsApp_Image_2021-06-05_at_1.23.03_AM_%282%29.jpeg,0,771,زيت-الزيتون-سوري-16-لتر,0,24,1
437,en,default,Iranian Sidr honey,437,<p><b>Sidr honey with a wonderful and attractive taste</b><br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881949_WhatsApp_Image_2021-06-05_at_1.15.50_AM_%286%29.jpeg,,437,,,,,,,7,0,,100,0,0,1,,1,,2021-06-19,0,0,,0,0,0,0,,1,1,2,No Brand,430,dates > molasses honey,,,,,,,,0,1847,iranian-sidr-honey,0,5,1
437,ar,default,عسل نحل سدر ايراني,437,<p>عسل السدر ذو المذاق الرائع والجذاب</p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622881949_WhatsApp_Image_2021-06-05_at_1.15.50_AM_%286%29.jpeg,,437,,,,,,,7,0,,100,0,0,1,,1,,2021-06-19,0,0,,0,0,0,0,,1,1,2,No Brand,430,التمور > الدبس و العسل,,,,,,,,0,1847,عسل-نحل-سدر-ايراني,0,5,1
438,en,default,Dates Falah Coffee,القهوة ,"<p><b>The coffee is extracted by modern methods, and it is free of harmful caffeine</b></p>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1718208825_4.png,,438,,,,,,,2.5,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,3,الشرع,458,Omani and Specialty Coffee,,,591,,,,,0,1417,dates-falah-coffee,0,2,1
438,ar,default,قهوة فلح التمر,القهوة ,<p><b>تستخلص القهوة بطرق حديثة الصنع كما تتميز بالخلو من الكافين المضر</b></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1718208825_4.png,,438,,,,,,,2.5,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,3,الشرع,458,القهوة العمانية والمختصة,,,591,,,,,0,1417,قهوة-فلح-التمر,0,2,1
439,en,default,Coffee prepared in the Saudi way,439,"<p>Coffee prepared in the Saudi way, in addition to cardamom</p>",,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1718205043_%D8%AA%D8%B5%D9%85%D9%8A%D9%85_%D8%A8%D8%AF%D9%88%D9%86_%D8%B9%D9%86%D9%88%D8%A7%D9%86_%284%29.png,,439,,,,,,,2.5,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,3,الشرع,458,Omani and Specialty Coffee,,,,,,,,0,1416,coffee-prepared-in-the-saudi-way,0,2,1
439,ar,default,قهوة محضرة بالطريقة السعودية,439,<p>قهوة محضرة بالطريقة السعودية بالاضافة الى الهيل<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1718205043_%D8%AA%D8%B5%D9%85%D9%8A%D9%85_%D8%A8%D8%AF%D9%88%D9%86_%D8%B9%D9%86%D9%88%D8%A7%D9%86_%284%29.png,,439,,,,,,,2.5,0,,100,0,0,6,2 - 3 أيام,1,,2021-06-19,0,1,سنتيمتر,0,0,0,1,كيلو جرام,1,1,3,الشرع,458,القهوة العمانية والمختصة,,,,,,,,0,1416,قهوة-محضرة-بالطريقة-السعودية,0,2,1
441,en,default,Pistachio without shell,441,<p>Iranian pistachio 2021<br></p>,,,,,https://JZEXDN6388.expandcart.com/ecdata/stores/JZEXDN6388/image/data/products/1622951247_IMG-20210606-WA0015.jpg,,441,,,,,,,10,0,,100,0,0,6,2 - 3 Days,1,,2021-06-19,0,1,Centimeter,0,0,0,1,Kilogram,1,1,2,No Brand,462,Nuts and Fillings,,,,,,,,0,1170,pistachio-without-shell,0,9,1
